secid,symbol,exchange,exchangecode,sourceexchange,securitytype
724541231,SNHN-JUN18,EDM,1009270,EDMF02,605
724541232,SNHN-SEP18,EDM,1009271,EDMF02,605
724541233,SNHN-DEC18,EDM,1009272,EDMF02,605
724541234,SOLS-MAR18,EDM,1009274,EDMF02,605
724541235,ALSI-MAR19,EDM,1003214,EDMF03,606
724541236,SOLS-JUN18,EDM,1009275,EDMF02,605
724541237,SOLS-SEP18,EDM,1009276,EDMF02,605
724541238,SOLS-DEC18,EDM,1009277,EDMF02,605
724541239,SOLQ-MAR18,EDM,1009281,EDMF02,605
724541240,NESND-DEC17,EDM,1003311,EDMF05,600
724541241,SOLQ-JUN18,EDM,1009282,EDMF02,605
724541242,SOLQ-SEP18,EDM,1009283,EDMF02,605
724541243,SOLQ-DEC18,EDM,1009284,EDMF02,605
724541244,SOLN-MAR18,EDM,1009288,EDMF02,605
724541245,OGZDD-DEC17,EDM,1003391,EDMF05,600
724541246,SOLN-JUN18,EDM,1009289,EDMF02,605
724541247,SOLN-SEP18,EDM,1009290,EDMF02,605
724541248,SOLN-DEC18,EDM,1009291,EDMF02,605
724541249,OMLS-MAR18,EDM,1009293,EDMF02,605
724541250,PAH3D-DEC17,EDM,1003406,EDMF05,600
724541251,OMLS-JUN18,EDM,1009294,EDMF02,605
724541252,OMLS-SEP18,EDM,1009295,EDMF02,605
724541253,OMLS-DEC18,EDM,1009296,EDMF02,605
724541254,OMLQ-MAR18,EDM,1009300,EDMF02,605
724541255,MSD-DEC17,EDM,1003421,EDMF05,600
724541256,OMLQ-JUN18,EDM,1009301,EDMF02,605
724541257,OMLQ-SEP18,EDM,1009302,EDMF02,605
724541258,ALSH-SEP18,EDM,1009912,EDMF01,606
724541259,ALSH-DEC18,EDM,1009913,EDMF01,606
724541260,SGLCA1S-MAR18,EDM,1009917,EDMF02,605
724541262,SGLCA1S-JUN18,EDM,1009918,EDMF02,605
724541263,SGLCA1S-SEP18,EDM,1009919,EDMF02,605
724541264,SGLCA1S-DEC18,EDM,1009920,EDMF02,605
724541265,SGLCA1Q-MAR18,EDM,1009924,EDMF02,605
724541267,SGLCA1Q-JUN18,EDM,1009925,EDMF02,605
724541268,SGLCA1Q-SEP18,EDM,1009926,EDMF02,605
724541269,SGLCA1Q-DEC18,EDM,1009927,EDMF02,605
724541270,SGLCA1N-MAR18,EDM,1009931,EDMF02,605
724541272,SGLCA1N-JUN18,EDM,1009932,EDMF02,605
724541273,SGLCA1N-SEP18,EDM,1009933,EDMF02,605
724541274,SGLCA1N-DEC18,EDM,1009934,EDMF02,605
724541275,ACLQ-MAR18,EDM,1009936,EDMF02,605
724541277,ACLQ-JUN18,EDM,1009937,EDMF02,605
724541278,ACLQ-SEP18,EDM,1009938,EDMF02,605
724541279,ACLQ-DEC18,EDM,1009939,EDMF02,605
724541280,ADHQ-MAR18,EDM,1009943,EDMF02,605
724541282,ADHQ-JUN18,EDM,1009944,EDMF02,605
724541283,ADHQ-SEP18,EDM,1009945,EDMF02,605
724541284,ADHQ-DEC18,EDM,1009946,EDMF02,605
724541285,AFEQ-MAR18,EDM,1009950,EDMF02,605
724541287,AFEQ-JUN18,EDM,1009951,EDMF02,605
724541288,AFEQ-SEP18,EDM,1009952,EDMF02,605
724541289,AFEQ-DEC18,EDM,1009953,EDMF02,605
724541290,AMSQ-MAR18,EDM,1009957,EDMF02,605
724541292,AMSQ-JUN18,EDM,1009958,EDMF02,605
724541293,AMSQ-SEP18,EDM,1009959,EDMF02,605
724541294,AMSQ-DEC18,EDM,1009960,EDMF02,605
724541295,ANGQ-MAR18,EDM,1009964,EDMF02,605
724541297,OMLQ-DEC18,EDM,1009303,EDMF02,605
724541298,OMLN-MAR18,EDM,1009307,EDMF02,605
724541299,EIG-SEP18,EDM,1003524,EDMF05,600
724541300,OMLN-JUN18,EDM,1009308,EDMF02,605
724541301,OMLN-SEP18,EDM,1009309,EDMF02,605
724541302,OMLN-DEC18,EDM,1009310,EDMF02,605
724541303,AGLS-MAR18,EDM,1009312,EDMF02,605
724541304,PAH3G-SEP18,EDM,1003539,EDMF05,600
724541305,AGLS-JUN18,EDM,1009313,EDMF02,605
724541306,AGLS-SEP18,EDM,1009314,EDMF02,605
724541307,AGLS-DEC18,EDM,1009315,EDMF02,605
724541308,AGLQ-MAR18,EDM,1009319,EDMF02,605
724541309,OGZDG-SEP18,EDM,1003554,EDMF05,600
724541310,AGLQ-JUN18,EDM,1009320,EDMF02,605
724541311,AGLQ-SEP18,EDM,1009321,EDMF02,605
724541312,AGLQ-DEC18,EDM,1009322,EDMF02,605
724541313,AGLN-MAR18,EDM,1009326,EDMF02,605
724541314,IVVG-SEP18,EDM,1003569,EDMF05,600
724541315,AGLN-JUN18,EDM,1009327,EDMF02,605
724541316,AGLN-SEP18,EDM,1009328,EDMF02,605
724541317,AGLN-DEC18,EDM,1009329,EDMF02,605
724541318,CFRS-MAR18,EDM,1009331,EDMF02,605
724541319,MSG-SEP18,EDM,1003574,EDMF05,600
724541320,CFRS-JUN18,EDM,1009332,EDMF02,605
724541321,CFRS-SEP18,EDM,1009333,EDMF02,605
724541322,CFRS-DEC18,EDM,1009334,EDMF02,605
724541323,CFRQ-MAR18,EDM,1009338,EDMF02,605
724541324,NESNG-SEP18,EDM,1003589,EDMF05,600
724541325,CFRQ-JUN18,EDM,1009339,EDMF02,605
724541326,CFRQ-SEP18,EDM,1009340,EDMF02,605
724541327,CFRQ-DEC18,EDM,1009341,EDMF02,605
724541328,CFRN-MAR18,EDM,1009345,EDMF02,605
724541329,NEDS-SEP18,EDM,1003606,EDMF02,605
724541330,CFRN-JUN18,EDM,1009346,EDMF02,605
724541331,CFRN-SEP18,EDM,1009347,EDMF02,605
724541332,CFRN-DEC18,EDM,1009348,EDMF02,605
724541333,IMPS-MAR18,EDM,1009350,EDMF02,605
724541334,CPIQ-SEP18,EDM,1003631,EDMF02,605
724541335,IMPS-JUN18,EDM,1009351,EDMF02,605
724541336,IMPS-SEP18,EDM,1009352,EDMF02,605
724541337,IMPS-DEC18,EDM,1009353,EDMF02,605
724541338,IMPQ-MAR18,EDM,1009357,EDMF02,605
724541339,BVTN-SEP18,EDM,1003656,EDMF02,605
724541340,IMPQ-JUN18,EDM,1009358,EDMF02,605
724541341,IMPQ-SEP18,EDM,1009359,EDMF02,605
724541342,IMPQ-DEC18,EDM,1009360,EDMF02,605
724541343,IMPN-MAR18,EDM,1009364,EDMF02,605
724541344,FSRCS-MAR18,EDM,1003669,EDMF02,620
724541345,IMPN-JUN18,EDM,1009365,EDMF02,605
724541346,IMPN-SEP18,EDM,1009366,EDMF02,605
724541347,IMPN-DEC18,EDM,1009367,EDMF02,605
724541348,SHPS-MAR18,EDM,1009369,EDMF02,605
724541349,NEDQ-JUN18,EDM,1003678,EDMF02,605
724541350,SHPS-JUN18,EDM,1009370,EDMF02,605
724541351,SHPS-SEP18,EDM,1009371,EDMF02,605
724541352,SHPS-DEC18,EDM,1009372,EDMF02,605
724541353,SHPQ-MAR18,EDM,1009376,EDMF02,605
724541354,ROGG-JUN18,EDM,1003713,EDMF05,600
724541355,SHPQ-JUN18,EDM,1009377,EDMF02,605
724541356,SHPQ-SEP18,EDM,1009378,EDMF02,605
724541357,SHPQ-DEC18,EDM,1009379,EDMF02,605
724541358,SHPN-MAR18,EDM,1009383,EDMF02,605
724541359,ALMI-JUN18,EDM,1003844,EDMF04,606
724541360,SHPN-JUN18,EDM,1009384,EDMF02,605
724541361,SHPN-SEP18,EDM,1009385,EDMF02,605
724541362,SHPN-DEC18,EDM,1009386,EDMF02,605
724541363,APNS-MAR18,EDM,1009388,EDMF02,605
724541364,SGLCA1S-JUN18,EDM,1003875,EDMF02,605
724541365,APNS-JUN18,EDM,1009389,EDMF02,605
724541366,APNS-SEP18,EDM,1009390,EDMF02,605
724541367,APNS-DEC18,EDM,1009391,EDMF02,605
724541368,APNQ-MAR18,EDM,1009395,EDMF02,605
724541369,SGLCA1Q-JUN18,EDM,1003900,EDMF02,605
724541370,APNQ-JUN18,EDM,1009396,EDMF02,605
724541371,APNQ-SEP18,EDM,1009397,EDMF02,605
724541372,APNQ-DEC18,EDM,1009398,EDMF02,605
724541373,APNN-MAR18,EDM,1009402,EDMF02,605
724541374,SGLCA1N-JUN18,EDM,1003919,EDMF02,605
724541375,APNN-JUN18,EDM,1009403,EDMF02,605
724541376,APNN-SEP18,EDM,1009404,EDMF02,605
724541377,APNN-DEC18,EDM,1009405,EDMF02,605
724541378,BILS-MAR18,EDM,1009407,EDMF02,605
724541379,CTOP-DEC17,EDM,1003958,EDMF01,606
724541380,BILS-JUN18,EDM,1009408,EDMF02,605
724541381,BILS-SEP18,EDM,1009409,EDMF02,605
724541382,BILS-DEC18,EDM,1009410,EDMF02,605
724541383,BILQ-MAR18,EDM,1009414,EDMF02,605
724541384,FINI-JUN18,EDM,1003985,EDMF01,606
724541385,BILQ-JUN18,EDM,1009415,EDMF02,605
724541386,BILQ-SEP18,EDM,1009416,EDMF02,605
724541387,BILQ-DEC18,EDM,1009417,EDMF02,605
724541388,BILN-MAR18,EDM,1009421,EDMF02,605
724541389,RESI-MAR18,EDM,1004034,EDMF01,606
724541390,BILN-JUN18,EDM,1009422,EDMF02,605
724541391,BILN-SEP18,EDM,1009423,EDMF02,605
724541392,BILN-DEC18,EDM,1009424,EDMF02,605
724541393,CPIS-MAR18,EDM,1009426,EDMF02,605
724541394,MXZA-DEC17,EDM,1004083,EDMF01,606
724541395,CPIS-JUN18,EDM,1009427,EDMF02,605
724541396,CPIS-SEP18,EDM,1009428,EDMF02,605
724541397,CPIS-DEC18,EDM,1009429,EDMF02,605
724541398,CPIN-MAR18,EDM,1009433,EDMF02,605
724541399,DCAP-JUN18,EDM,1004110,EDMF01,606
724541400,CPIN-JUN18,EDM,1009434,EDMF02,605
724541401,CPIN-SEP18,EDM,1009435,EDMF02,605
724541402,CPIN-DEC18,EDM,1009436,EDMF02,605
724541403,CPIQ-MAR18,EDM,1009438,EDMF02,605
724541404,ALMI-MAR19,EDM,1004157,EDMF04,606
724541405,CPIQ-JUN18,EDM,1009439,EDMF02,605
724541406,CPIQ-SEP18,EDM,1009440,EDMF02,605
724541407,CPIQ-DEC18,EDM,1009441,EDMF02,605
724541408,CCOS-MAR18,EDM,1009445,EDMF02,605
724541410,CCOS-JUN18,EDM,1009446,EDMF02,605
724541411,CCOS-SEP18,EDM,1009447,EDMF02,605
724541412,CCOS-DEC18,EDM,1009448,EDMF02,605
724541413,CCOQ-MAR18,EDM,1009452,EDMF02,605
724541414,ACLQ-DEC17,EDM,1004251,EDMF02,605
724541415,CCOQ-JUN18,EDM,1009453,EDMF02,605
724541416,CCOQ-SEP18,EDM,1009454,EDMF02,605
724541417,CCOQ-DEC18,EDM,1009455,EDMF02,605
724541418,CCON-MAR18,EDM,1009459,EDMF02,605
724541419,INLQ-DEC17,EDM,1004284,EDMF02,605
724541420,CCON-JUN18,EDM,1009460,EDMF02,605
724541421,CCON-SEP18,EDM,1009461,EDMF02,605
724541422,CCON-DEC18,EDM,1009462,EDMF02,605
724541423,GRTS-MAR18,EDM,1009464,EDMF02,605
724541424,INPQ-DEC17,EDM,1004317,EDMF02,605
724541425,GRTS-JUN18,EDM,1009465,EDMF02,605
724541426,GRTS-SEP18,EDM,1009466,EDMF02,605
724541427,GRTS-DEC18,EDM,1009467,EDMF02,605
724541428,GRTQ-MAR18,EDM,1009471,EDMF02,605
724541429,FBRQ-DEC17,EDM,1004350,EDMF02,605
724541430,GRTQ-JUN18,EDM,1009472,EDMF02,605
724541431,GRTQ-SEP18,EDM,1009473,EDMF02,605
724541432,GRTQ-DEC18,EDM,1009474,EDMF02,605
724541433,NEDS-MAR18,EDM,1009478,EDMF02,605
724541434,GFIQ-DEC17,EDM,1004383,EDMF02,605
724541435,NEDS-JUN18,EDM,1009479,EDMF02,605
724541436,NEDS-SEP18,EDM,1009480,EDMF02,605
724541437,NEDS-DEC18,EDM,1009481,EDMF02,605
724541438,NEDQ-MAR18,EDM,1009485,EDMF02,605
724541439,GLDQ-DEC17,EDM,1004389,EDMF02,605
724541440,NEDQ-JUN18,EDM,1009486,EDMF02,605
724541441,NEDQ-SEP18,EDM,1009487,EDMF02,605
724541442,NEDQ-DEC18,EDM,1009488,EDMF02,605
724541443,FSRS-MAR18,EDM,1009492,EDMF02,605
724541444,GNDQ-DEC17,EDM,1004422,EDMF02,605
724541445,FSRS-JUN18,EDM,1009493,EDMF02,605
724541446,FSRS-SEP18,EDM,1009494,EDMF02,605
724541447,FSRS-DEC18,EDM,1009495,EDMF02,605
724541448,FSRQ-MAR18,EDM,1009499,EDMF02,605
724541449,GRFQ-DEC17,EDM,1004455,EDMF02,605
724541450,FSRQ-JUN18,EDM,1009500,EDMF02,605
724541451,FSRQ-SEP18,EDM,1009501,EDMF02,605
724541452,FSRQ-DEC18,EDM,1009502,EDMF02,605
724541453,FSRN-MAR18,EDM,1009506,EDMF02,605
724541454,HARQ-DEC17,EDM,1004488,EDMF02,605
724541455,FSRN-JUN18,EDM,1009507,EDMF02,605
724541456,FSRN-SEP18,EDM,1009508,EDMF02,605
724541457,FSRN-DEC18,EDM,1009509,EDMF02,605
724541458,WHLS-MAR18,EDM,1009511,EDMF02,605
724541459,HYPQ-DEC17,EDM,1004521,EDMF02,605
724541460,WHLS-JUN18,EDM,1009512,EDMF02,605
724541461,WHLS-SEP18,EDM,1009513,EDMF02,605
724541462,WHLS-DEC18,EDM,1009514,EDMF02,605
724541463,WHLQ-MAR18,EDM,1009518,EDMF02,605
724541464,IVTQ-DEC17,EDM,1004554,EDMF02,605
724541465,WHLQ-JUN18,EDM,1009519,EDMF02,605
724541466,WHLQ-SEP18,EDM,1009520,EDMF02,605
724541467,WHLQ-DEC18,EDM,1009521,EDMF02,605
724541468,WHLN-MAR18,EDM,1009525,EDMF02,605
724541469,JSEQ-DEC17,EDM,1004587,EDMF02,605
724541470,WHLN-JUN18,EDM,1009526,EDMF02,605
724541471,WHLN-SEP18,EDM,1009527,EDMF02,605
724541472,WHLN-DEC18,EDM,1009528,EDMF02,605
724541473,BVTS-MAR18,EDM,1009530,EDMF02,605
724541474,KAPQ-DEC17,EDM,1004620,EDMF02,605
724541475,BVTS-JUN18,EDM,1009531,EDMF02,605
724541476,BVTS-SEP18,EDM,1009532,EDMF02,605
724541477,BVTS-DEC18,EDM,1009533,EDMF02,605
724541478,BVTQ-MAR18,EDM,1009537,EDMF02,605
724541479,KIOQ-DEC17,EDM,1004653,EDMF02,605
724541480,BVTQ-JUN18,EDM,1009538,EDMF02,605
724541481,BVTQ-SEP18,EDM,1009539,EDMF02,605
724541482,BVTQ-DEC18,EDM,1009540,EDMF02,605
724541483,BVTN-MAR18,EDM,1009544,EDMF02,605
724541484,ADHQ-DEC17,EDM,1004686,EDMF02,605
724541485,BVTN-JUN18,EDM,1009545,EDMF02,605
724541486,BVTN-SEP18,EDM,1009546,EDMF02,605
724541487,BVTN-DEC18,EDM,1009547,EDMF02,605
724541488,SBKS-MAR18,EDM,1009549,EDMF02,605
724541489,AMSQ-DEC17,EDM,1004719,EDMF02,605
724541490,SBKS-JUN18,EDM,1009550,EDMF02,605
724541491,SBKS-SEP18,EDM,1009551,EDMF02,605
724541492,SBKS-DEC18,EDM,1009552,EDMF02,605
724541493,SBKQ-MAR18,EDM,1009556,EDMF02,605
724541494,LBHQ-DEC17,EDM,1004752,EDMF02,605
724541495,SBKQ-JUN18,EDM,1009557,EDMF02,605
724541496,SBKQ-SEP18,EDM,1009558,EDMF02,605
724541497,SBKQ-DEC18,EDM,1009559,EDMF02,605
724541498,SBKN-MAR18,EDM,1009563,EDMF02,605
724541499,LEWQ-DEC17,EDM,1004785,EDMF02,605
724541500,SBKN-JUN18,EDM,1009564,EDMF02,605
724541501,SBKN-SEP18,EDM,1009565,EDMF02,605
724541502,SBKN-DEC18,EDM,1009566,EDMF02,605
724541503,700IG-MAR18,EDM,1009568,EDMF05,600
724541504,LONQ-DEC17,EDM,1004818,EDMF02,605
724541505,700IG-JUN18,EDM,1009569,EDMF05,600
724541506,700IG-SEP18,EDM,1009570,EDMF05,600
724541507,700IG-DEC18,EDM,1009571,EDMF05,600
724541508,700ID-MAR18,EDM,1009575,EDMF05,600
724541509,MNDQ-DEC17,EDM,1004851,EDMF02,605
724541510,700ID-JUN18,EDM,1009576,EDMF05,600
724541511,700ID-SEP18,EDM,1009577,EDMF05,600
724541512,700ID-DEC18,EDM,1009578,EDMF05,600
724541513,7201IG-MAR18,EDM,1009580,EDMF05,600
724541514,700ANY121217001004906,EDM,1004906,EDMF05,600
724541515,7201IG-JUN18,EDM,1009581,EDMF05,600
724541516,7201IG-SEP18,EDM,1009582,EDMF05,600
724541517,7201IG-DEC18,EDM,1009583,EDMF05,600
724541518,7201ID-MAR18,EDM,1009587,EDMF05,600
724541520,7201ID-JUN18,EDM,1009588,EDMF05,600
724541521,7201ID-SEP18,EDM,1009589,EDMF05,600
724541522,7201ID-DEC18,EDM,1009590,EDMF05,600
724541523,7974IG-MAR18,EDM,1009592,EDMF05,600
724541524,BSK003FUT211217001004930,EDM,1004930,EDMF02,605
724541525,7974IG-JUN18,EDM,1009593,EDMF05,600
724541526,7974IG-SEP18,EDM,1009594,EDMF05,600
724541527,7974IG-DEC18,EDM,1009595,EDMF05,600
724541528,7974ID-MAR18,EDM,1009596,EDMF05,600
724541529,BSK003FUT150318001004958,EDM,1004958,EDMF02,605
724541530,7974ID-JUN18,EDM,1009597,EDMF05,600
724541531,7974ID-SEP18,EDM,1009598,EDMF05,600
724541532,ANGQ-JUN18,EDM,1009965,EDMF02,605
724541533,ANGQ-SEP18,EDM,1009966,EDMF02,605
724541534,ANGQ-DEC18,EDM,1009967,EDMF02,605
724541535,ARIQ-MAR18,EDM,1009971,EDMF02,605
724541536,BSK004FUT170918001004993,EDM,1004993,EDMF05,600
724541537,ARIQ-JUN18,EDM,1009972,EDMF02,605
724541538,ARIQ-SEP18,EDM,1009973,EDMF02,605
724541539,ARIQ-DEC18,EDM,1009974,EDMF02,605
724541540,ARLQ-MAR18,EDM,1009978,EDMF02,605
724541541,BSK004FUT180618001005009,EDM,1005009,EDMF05,600
724541542,ARLQ-JUN18,EDM,1009979,EDMF02,605
724541543,ARLQ-SEP18,EDM,1009980,EDMF02,605
724541544,ARLQ-DEC18,EDM,1009981,EDMF02,605
724541545,AVIQ-MAR18,EDM,1009985,EDMF02,605
724541546,BSK004ANY071117001005024,EDM,1005024,EDMF05,600
724541547,AVIQ-JUN18,EDM,1009986,EDMF02,605
724541548,AVIQ-SEP18,EDM,1009987,EDMF02,605
724541549,AVIQ-DEC18,EDM,1009988,EDMF02,605
724541550,BATQ-MAR18,EDM,1009992,EDMF02,605
724541551,IMPOPT150318001000675P,EDM,1000675,EDMP01,522
724541552,BATQ-JUN18,EDM,1009993,EDMF02,605
724541553,BATQ-SEP18,EDM,1009994,EDMF02,605
724541554,BATQ-DEC18,EDM,1009995,EDMF02,605
724541555,BAWQ-MAR18,EDM,1009999,EDMF02,605
724541556,IMPOPT200918001000680C,EDM,1000680,EDMP01,521
724541557,BAWQ-JUN18,EDM,1010000,EDMF02,605
724541558,BAWQ-SEP18,EDM,1010001,EDMF02,605
724541559,BAWQ-DEC18,EDM,1010002,EDMF02,605
724541560,BLUQ-MAR18,EDM,1010006,EDMF02,605
724541561,AGLOPT210618001000822P,EDM,1000822,EDMP01,522
724541562,BLUQ-JUN18,EDM,1010007,EDMF02,605
724541563,BLUQ-SEP18,EDM,1010008,EDMF02,605
724541564,BLUQ-DEC18,EDM,1010009,EDMF02,605
724541565,CMLQ-MAR18,EDM,1010013,EDMF02,605
724541566,AGLOPT211217001000848C,EDM,1000848,EDMP01,521
724541567,CMLQ-JUN18,EDM,1010014,EDMF02,605
724541568,CMLQ-SEP18,EDM,1010015,EDMF02,605
724541569,CMLQ-DEC18,EDM,1010016,EDMF02,605
724541570,7974ID-DEC18,EDM,1009599,EDMF05,600
724541571,EIG-MAR18,EDM,1009601,EDMF05,600
724541572,AGLOPT200918001000854C,EDM,1000854,EDMP01,521
724541573,EIG-JUN18,EDM,1009602,EDMF05,600
724541574,EIG-SEP18,EDM,1009603,EDMF05,600
724541575,EIG-DEC18,EDM,1009604,EDMF05,600
724541576,EID-MAR18,EDM,1009608,EDMF05,600
724541577,IMPOPT210618001000893P,EDM,1000893,EDMP01,522
724541578,EID-JUN18,EDM,1009609,EDMF05,600
724541579,EID-SEP18,EDM,1009610,EDMF05,600
724541580,EID-DEC18,EDM,1009611,EDMF05,600
724541581,HEDJIG-MAR18,EDM,1009613,EDMF05,600
724541582,ROCOPT211217001001011C,EDM,1001011,EDMP01,521
724541583,HEDJIG-JUN18,EDM,1009614,EDMF05,600
724541584,HEDJIG-SEP18,EDM,1009615,EDMF05,600
724541585,HEDJIG-DEC18,EDM,1009616,EDMF05,600
724541586,IVVIG-MAR18,EDM,1009625,EDMF05,600
724541587,ROCOPT200918001001016P,EDM,1001016,EDMP01,522
724541588,IVVIG-JUN18,EDM,1009626,EDMF05,600
724541589,IVVIG-SEP18,EDM,1009627,EDMF05,600
724541590,IVVIG-DEC18,EDM,1009628,EDMF05,600
724541591,IVVID-MAR18,EDM,1009629,EDMF05,600
724541592,ROCOPT150318001001038C,EDM,1001038,EDMP01,521
724541593,IVVID-JUN18,EDM,1009630,EDMF05,600
724541594,IVVID-SEP18,EDM,1009631,EDMF05,600
724541595,IVVID-DEC18,EDM,1009632,EDMF05,600
724541596,MSG-MAR18,EDM,1009634,EDMF05,600
724541597,NPNOPT211217001001753P,EDM,1001753,EDMP01,522
724541598,MSG-JUN18,EDM,1009635,EDMF05,600
724541599,MSG-SEP18,EDM,1009636,EDMF05,600
724541600,MSG-DEC18,EDM,1009637,EDMF05,600
724541601,MSD-MAR18,EDM,1009641,EDMF05,600
724541602,NPNOPT210618001001758C,EDM,1001758,EDMP01,521
724541603,MSD-JUN18,EDM,1009642,EDMF05,600
724541604,MSD-SEP18,EDM,1009643,EDMF05,600
724541605,MSD-DEC18,EDM,1009644,EDMF05,600
724541606,NABIG-MAR18,EDM,1009646,EDMF05,600
724541607,NPNOPT150318001001780P,EDM,1001780,EDMP01,522
724541608,NABIG-JUN18,EDM,1009647,EDMF05,600
724541609,NABIG-SEP18,EDM,1009648,EDMF05,600
724541610,NABIG-DEC18,EDM,1009649,EDMF05,600
724541611,DRDQ-MAR18,EDM,1010020,EDMF02,605
724541612,NPNOPT200918001001785C,EDM,1001785,EDMP01,521
724541613,DRDQ-JUN18,EDM,1010021,EDMF02,605
724541614,DRDQ-SEP18,EDM,1010022,EDMF02,605
724541615,DRDQ-DEC18,EDM,1010023,EDMF02,605
724541616,DSYQ-MAR18,EDM,1010027,EDMF02,605
724541617,APNOPT210618001001823P,EDM,1001823,EDMP01,522
724541618,DSYQ-JUN18,EDM,1010028,EDMF02,605
724541619,DSYQ-SEP18,EDM,1010029,EDMF02,605
724541620,DSYQ-DEC18,EDM,1010030,EDMF02,605
724541621,EMIQ-MAR18,EDM,1010034,EDMF02,605
724541622,APNOPT211217001001845C,EDM,1001845,EDMP01,521
724541623,EMIQ-JUN18,EDM,1010035,EDMF02,605
724541624,EMIQ-SEP18,EDM,1010036,EDMF02,605
724541625,EMIQ-DEC18,EDM,1010037,EDMF02,605
724541626,EOHQ-MAR18,EDM,1010041,EDMF02,605
724541627,APNOPT200918001001850P,EDM,1001850,EDMP01,522
724541628,EOHQ-JUN18,EDM,1010042,EDMF02,605
724541629,EOHQ-SEP18,EDM,1010043,EDMF02,605
724541630,EOHQ-DEC18,EDM,1010044,EDMF02,605
724541631,EXXQ-MAR18,EDM,1010048,EDMF02,605
724541632,MTNOPT150318001001873C,EDM,1001873,EDMP01,521
724541633,EXXQ-JUN18,EDM,1010049,EDMF02,605
724541634,EXXQ-SEP18,EDM,1010050,EDMF02,605
724541635,EXXQ-DEC18,EDM,1010051,EDMF02,605
724541636,FBRQ-MAR18,EDM,1010055,EDMF02,605
724541637,MTNOPT211217001001895P,EDM,1001895,EDMP01,522
724541638,FBRQ-JUN18,EDM,1010056,EDMF02,605
724541639,FBRQ-SEP18,EDM,1010057,EDMF02,605
724541640,FBRQ-DEC18,EDM,1010058,EDMF02,605
724541641,GNDQ-MAR18,EDM,1010062,EDMF02,605
724541642,MTNOPT210618001001900C,EDM,1001900,EDMP01,521
724541643,GNDQ-JUN18,EDM,1010063,EDMF02,605
724541644,GNDQ-SEP18,EDM,1010064,EDMF02,605
724541645,GNDQ-DEC18,EDM,1010065,EDMF02,605
724541646,GRFQ-MAR18,EDM,1010069,EDMF02,605
724541647,GRTOPT150318001001922P,EDM,1001922,EDMP01,522
724541648,GRFQ-JUN18,EDM,1010070,EDMF02,605
724541649,GRFQ-SEP18,EDM,1010071,EDMF02,605
724541650,NABID-MAR18,EDM,1009653,EDMF05,600
724541651,GRTOPT200918001001926P,EDM,1001926,EDMP01,522
724541652,NABID-JUN18,EDM,1009654,EDMF05,600
724541653,NABID-SEP18,EDM,1009655,EDMF05,600
724541654,NABID-DEC18,EDM,1009656,EDMF05,600
724541655,NESNIG-MAR18,EDM,1009658,EDMF05,600
724541656,GRTOPT150318001001948C,EDM,1001948,EDMP01,521
724541657,NESNIG-JUN18,EDM,1009659,EDMF05,600
724541658,NESNIG-SEP18,EDM,1009660,EDMF05,600
724541659,NESNIG-DEC18,EDM,1009661,EDMF05,600
724541660,NESNID-MAR18,EDM,1009662,EDMF05,600
724541661,CFROPT211217001001971P,EDM,1001971,EDMP01,522
724541662,NESNID-JUN18,EDM,1009663,EDMF05,600
724541663,NESNID-SEP18,EDM,1009664,EDMF05,600
724541664,NESNID-DEC18,EDM,1009665,EDMF05,600
724541665,OGZDIG-MAR18,EDM,1009667,EDMF05,600
724541666,CFROPT210618001001976C,EDM,1001976,EDMP01,521
724541667,OGZDIG-JUN18,EDM,1009668,EDMF05,600
724541668,OGZDIG-SEP18,EDM,1009669,EDMF05,600
724541669,OGZDIG-DEC18,EDM,1009670,EDMF05,600
724541670,OGZDID-MAR18,EDM,1009674,EDMF05,600
724541671,SOLOPT150318001001999P,EDM,1001999,EDMP01,522
724541672,OGZDID-JUN18,EDM,1009675,EDMF05,600
724541673,OGZDID-SEP18,EDM,1009676,EDMF05,600
724541674,OGZDID-DEC18,EDM,1009677,EDMF05,600
724541675,PAH3IG-MAR18,EDM,1009679,EDMF05,600
724541676,SOLOPT200918001002004C,EDM,1002004,EDMP01,521
724541677,PAH3IG-JUN18,EDM,1009680,EDMF05,600
724541678,PAH3IG-SEP18,EDM,1009681,EDMF05,600
724541679,PAH3IG-DEC18,EDM,1009682,EDMF05,600
724541680,GLNS-SEP18,EDM,1010908,EDMF02,605
724541681,SOLOPT210618001002026P,EDM,1002026,EDMP01,522
724541682,GLNS-DEC18,EDM,1010909,EDMF02,605
724541683,REIS-MAR18,EDM,1010913,EDMF02,605
724541684,SOLOPT200918001002029C,EDM,1002029,EDMP01,521
724541685,REIS-JUN18,EDM,1010914,EDMF02,605
724541686,REIS-SEP18,EDM,1010915,EDMF02,605
724541687,REIS-DEC18,EDM,1010916,EDMF02,605
724541688,BATS-MAR18,EDM,1010920,EDMF02,605
724541689,BVTOPT210618001002052P,EDM,1002052,EDMP01,522
724541690,BATS-JUN18,EDM,1010921,EDMF02,605
724541691,BATS-SEP18,EDM,1010922,EDMF02,605
724541692,BATS-DEC18,EDM,1010923,EDMF02,605
724541693,MRPS-MAR18,EDM,1010927,EDMF02,605
724541694,BVTOPT211217001002074C,EDM,1002074,EDMP01,521
724541695,MRPS-JUN18,EDM,1010928,EDMF02,605
724541696,MRPS-SEP18,EDM,1010929,EDMF02,605
